Land_Area_acres,Temperature_C,Humidity_pct,Rainfall_mm,WindSpeed_kmph,Soil_Type,Crop_Type,Crop_Stage,Season,Water_Required_Litres
6.28,27.7,45.3,3.8,1.4,Sandy,Maize,Harvest,Winter,160635.1
6.0,26.1,64.1,0.0,6.7,Loamy,Wheat,Seedling,Winter,132519.1
9.4,30.2,46.1,15.6,7.4,Clay,Rice,Harvest,Summer,215188.1
9.25,36.2,30.5,17.9,11.2,Loamy,Wheat,Growth,Summer,225419.2
3.65,23.1,55.8,4.5,23.8,Clay,Maize,Seedling,Winter,77881.9
3.03,26.2,51.1,12.7,18.5,Loamy,Cotton,Harvest,Winter,63654.4
9.7,22.7,49.1,1.2,23.3,Silty,Rice,Growth,Winter,287105.6
9.02,38.5,30.2,14.3,25.1,Clay,Wheat,Seedling,Summer,187251.8
9.69,33.4,35.9,0.0,6.8,Sandy,Sugarcane,Harvest,Summer,325128.2
6.26,44.1,62.6,11.8,10.6,Sandy,Cotton,Flowering,Monsoon,210722.0
6.04,34.9,35.5,7.9,28.2,Silty,Wheat,Harvest,Monsoon,128977.0
6.09,36.0,72.1,2.4,10.2,Loamy,Sugarcane,Seedling,Summer,188536.1
2.79,38.5,46.8,5.4,27.6,Silty,Cotton,Growth,Summer,76985.9
0.51,31.8,49.9,1.0,18.1,Loamy,Rice,Flowering,Summer,22288.1
2.7,39.0,65.4,29.9,25.6,Loamy,Sugarcane,Flowering,Monsoon,93322.7
8.85,20.5,63.8,0.0,15.9,Clay,Sugarcane,Flowering,Winter,285495.5
2.59,22.5,70.1,8.4,2.4,Loamy,Cotton,Flowering,Winter,59171.2
3.35,21.2,28.1,41.8,22.2,Loamy,Sugarcane,Flowering,Monsoon,100641.6
3.13,15.0,43.3,0.0,14.5,Clay,Sugarcane,Harvest,Winter,75030.7
3.5,30.4,67.7,17.5,17.8,Loamy,Cotton,Flowering,Winter,88627.4
7.43,22.3,20.0,6.4,13.2,Silty,Rice,Seedling,Winter,196065.5
7.73,24.5,62.2,12.0,23.2,Loamy,Maize,Harvest,Monsoon,174060.3
7.95,24.8,46.1,12.6,12.9,Silty,Maize,Harvest,Summer,172821.4
2.61,30.6,59.7,11.4,9.9,Silty,Cotton,Flowering,Monsoon,64429.7
2.83,35.9,33.2,0.0,28.2,Silty,Sugarcane,Growth,Summer,103002.6
8.33,27.9,27.8,0.0,4.3,Loamy,Rice,Harvest,Winter,220886.4
6.92,29.9,62.8,15.8,6.5,Loamy,Maize,Growth,Monsoon,177618.0
7.15,40.3,64.3,3.2,16.0,Silty,Wheat,Growth,Summer,173881.8
8.22,22.0,45.0,6.4,16.2,Sandy,Cotton,Flowering,Winter,262277.7
4.99,22.5,20.0,12.9,22.6,Sandy,Wheat,Seedling,Winter,119530.8
1.15,24.4,79.5,14.3,29.3,Silty,Rice,Flowering,Monsoon,25143.2
7.17,45.0,65.2,8.5,18.9,Sandy,Sugarcane,Seedling,Summer,262535.9
0.75,24.8,62.2,23.7,0.7,Loamy,Maize,Seedling,Monsoon,12454.3
3.99,33.6,53.8,5.8,19.5,Loamy,Sugarcane,Seedling,Summer,124174.0
9.27,25.6,52.7,19.4,9.8,Silty,Maize,Growth,Monsoon,227728.7
7.75,28.6,56.5,27.5,22.7,Silty,Rice,Flowering,Monsoon,238367.8
0.76,23.2,21.1,0.0,9.1,Loamy,Maize,Harvest,Winter,18324.0
2.45,28.0,78.6,9.1,11.6,Silty,Sugarcane,Harvest,Monsoon,61212.7
5.12,34.0,77.0,27.3,4.2,Sandy,Maize,Seedling,Monsoon,123998.4
3.34,28.6,65.1,12.2,16.7,Clay,Maize,Harvest,Summer,66344.6
7.9,36.3,32.9,5.4,25.7,Sandy,Cotton,Seedling,Summer,219769.7
3.56,31.9,63.8,19.5,27.8,Loamy,Wheat,Flowering,Monsoon,85508.8
7.35,30.8,39.6,25.3,10.2,Silty,Maize,Growth,Monsoon,179626.2
6.49,21.3,73.4,5.8,6.5,Loamy,Sugarcane,Flowering,Winter,239185.0
9.6,26.1,59.9,0.0,18.7,Sandy,Maize,Flowering,Winter,328743.0
3.05,38.3,49.8,20.6,9.5,Clay,Sugarcane,Flowering,Monsoon,95316.9
9.5,21.8,21.0,6.1,24.7,Silty,Wheat,Growth,Winter,222929.6
9.24,28.8,46.1,0.0,17.2,Clay,Cotton,Flowering,Summer,234500.2
6.04,30.4,76.9,2.1,5.1,Loamy,Rice,Seedling,Winter,166251.2
5.96,17.1,51.8,18.1,25.2,Clay,Cotton,Seedling,Monsoon,118710.0
1.06,16.8,57.2,0.0,24.1,Silty,Rice,Growth,Winter,26220.5
2.86,24.7,52.9,11.5,6.0,Sandy,Wheat,Harvest,Summer,58545.4
7.75,26.9,41.7,23.1,15.7,Sandy,Wheat,Harvest,Winter,172117.8
5.29,37.5,77.5,22.2,16.9,Clay,Sugarcane,Seedling,Monsoon,135382.7
2.83,26.0,45.6,0.0,26.0,Silty,Wheat,Harvest,Summer,60310.4
5.09,23.7,40.4,0.9,24.1,Silty,Rice,Growth,Winter,151961.7
5.57,23.9,71.1,0.0,23.7,Silty,Wheat,Seedling,Winter,118851.9
5.46,34.2,41.6,23.0,19.2,Clay,Wheat,Growth,Monsoon,115150.7
1.4,27.5,38.1,7.7,28.7,Silty,Cotton,Harvest,Monsoon,30677.7
6.02,32.1,43.1,10.1,25.5,Sandy,Cotton,Harvest,Summer,152419.9
8.25,25.3,20.0,0.0,1.2,Sandy,Sugarcane,Flowering,Winter,384645.8
6.24,34.9,52.1,20.5,25.2,Clay,Wheat,Growth,Monsoon,133555.4
2.78,34.2,56.7,28.5,3.6,Sandy,Cotton,Seedling,Monsoon,58908.6
8.34,31.3,70.9,16.3,11.3,Sandy,Cotton,Harvest,Monsoon,201312.3
7.54,35.8,44.9,16.6,26.2,Silty,Rice,Harvest,Summer,188725.0
6.44,39.4,82.0,0.0,19.5,Clay,Wheat,Growth,Summer,145952.2
8.63,19.3,36.3,8.5,6.6,Loamy,Sugarcane,Flowering,Winter,325174.6
7.36,29.8,53.7,5.8,7.6,Silty,Cotton,Seedling,Winter,166876.0
5.22,32.5,41.2,10.2,23.0,Silty,Wheat,Seedling,Summer,113805.8
5.79,37.6,63.3,10.7,22.0,Sandy,Rice,Growth,Monsoon,212701.7
7.08,25.4,73.1,19.7,23.7,Loamy,Sugarcane,Flowering,Monsoon,258881.0
9.47,28.4,81.9,30.0,2.1,Sandy,Cotton,Flowering,Monsoon,276062.4
6.24,21.9,40.3,11.6,1.1,Loamy,Cotton,Flowering,Winter,165788.9
8.13,19.4,74.4,1.9,12.1,Silty,Maize,Growth,Winter,201768.6
3.59,36.4,47.5,0.0,1.4,Silty,Maize,Flowering,Summer,106650.1
5.59,41.1,72.8,24.1,25.3,Clay,Cotton,Flowering,Summer,134980.7
1.37,29.4,75.2,5.7,19.6,Clay,Sugarcane,Harvest,Summer,32305.5
9.32,36.7,20.0,1.4,13.6,Clay,Maize,Seedling,Summer,211470.7
4.44,42.1,41.7,0.0,2.1,Silty,Maize,Growth,Summer,123794.0
0.99,20.2,62.9,11.5,20.0,Silty,Wheat,Flowering,Winter,15891.0
5.71,34.3,53.9,0.9,22.6,Clay,Cotton,Harvest,Summer,120753.8
3.85,39.0,46.1,3.4,26.0,Silty,Rice,Harvest,Summer,102417.7
4.38,28.2,39.1,9.3,29.0,Silty,Sugarcane,Harvest,Winter,119162.8
4.76,25.8,71.6,1.5,10.0,Silty,Cotton,Seedling,Summer,105641.4
3.03,33.2,77.0,21.9,29.1,Silty,Rice,Seedling,Monsoon,73564.5
7.97,22.9,57.2,15.9,1.6,Silty,Maize,Harvest,Monsoon,168992.8
6.58,30.6,65.5,34.9,2.0,Sandy,Maize,Harvest,Monsoon,150357.3
0.61,36.1,58.9,6.2,28.0,Loamy,Sugarcane,Flowering,Summer,28520.8
8.38,30.7,75.4,22.8,20.2,Loamy,Rice,Seedling,Monsoon,224037.0
8.96,23.8,53.7,13.9,19.0,Sandy,Sugarcane,Seedling,Winter,309531.2
6.16,25.8,66.7,19.2,14.7,Clay,Wheat,Flowering,Winter,132204.1
2.27,28.0,62.9,28.5,13.2,Silty,Rice,Harvest,Monsoon,45398.9
9.68,37.9,28.6,10.0,6.1,Sandy,Cotton,Growth,Monsoon,293848.9
4.93,27.5,56.3,5.8,15.8,Silty,Wheat,Seedling,Winter,104612.3
8.75,24.6,61.6,20.4,29.8,Clay,Wheat,Harvest,Monsoon,165862.9
3.47,26.5,52.2,10.4,13.8,Silty,Wheat,Growth,Winter,75750.2
4.66,20.5,35.2,1.3,12.9,Loamy,Sugarcane,Growth,Winter,159520.6
2.24,25.3,42.0,5.6,28.7,Clay,Wheat,Flowering,Winter,52204.7
4.73,27.0,64.3,23.6,27.9,Loamy,Wheat,Harvest,Monsoon,92146.9
4.55,24.1,46.3,1.7,26.9,Silty,Cotton,Flowering,Winter,124168.9
3.84,39.4,39.9,7.0,14.8,Clay,Cotton,Seedling,Summer,86260.7
8.05,24.7,68.3,0.0,2.1,Loamy,Wheat,Harvest,Winter,169178.3
5.8,24.0,62.0,12.3,27.7,Loamy,Cotton,Harvest,Monsoon,125746.0
8.2,38.6,37.9,0.0,24.5,Clay,Wheat,Flowering,Summer,203936.9
1.38,21.4,68.9,18.9,21.1,Loamy,Rice,Seedling,Monsoon,25453.4
6.75,26.5,37.0,19.7,28.5,Silty,Maize,Growth,Winter,167673.9
4.87,38.7,27.2,0.0,28.3,Clay,Wheat,Growth,Summer,117778.1
4.96,29.9,55.9,26.7,0.6,Sandy,Sugarcane,Growth,Monsoon,181270.6
8.35,25.1,64.6,0.0,8.9,Loamy,Sugarcane,Growth,Winter,287525.7
7.97,45.0,50.0,9.9,4.4,Loamy,Sugarcane,Flowering,Summer,316820.9
4.9,26.8,83.0,0.0,12.7,Silty,Rice,Harvest,Summer,120230.9
0.64,32.1,38.1,1.9,6.0,Silty,Maize,Growth,Summer,19211.8
5.75,28.4,43.2,1.1,27.8,Clay,Cotton,Growth,Winter,137031.8
8.12,22.5,33.7,4.6,12.3,Silty,Cotton,Flowering,Winter,217605.0
5.61,35.0,55.8,0.4,28.6,Silty,Rice,Harvest,Summer,145520.1
9.76,35.3,68.3,20.5,17.3,Clay,Cotton,Flowering,Monsoon,237488.6
2.05,16.4,68.0,17.3,21.6,Loamy,Rice,Harvest,Winter,40808.4
7.31,28.4,27.7,0.0,11.6,Silty,Rice,Harvest,Summer,186117.3
4.99,21.3,20.0,23.8,6.1,Loamy,Maize,Harvest,Winter,105540.1
6.89,41.2,32.4,23.6,6.2,Silty,Wheat,Harvest,Monsoon,141182.9
6.58,29.0,36.6,17.7,1.1,Sandy,Wheat,Seedling,Monsoon,154643.7
4.6,27.2,36.3,0.0,29.5,Sandy,Wheat,Harvest,Summer,113500.3
9.35,36.6,63.2,32.0,1.8,Loamy,Rice,Flowering,Monsoon,306200.3
8.97,37.5,20.0,0.5,4.2,Loamy,Maize,Harvest,Summer,215957.4
5.18,30.0,67.3,34.6,26.2,Silty,Maize,Seedling,Monsoon,108295.1
3.53,31.2,44.1,2.6,13.1,Silty,Maize,Growth,Summer,93446.2
7.06,16.2,43.4,11.5,3.5,Loamy,Maize,Harvest,Winter,154110.3
2.86,27.6,52.8,0.0,6.1,Loamy,Sugarcane,Seedling,Winter,87246.8
1.58,32.6,65.1,7.3,22.1,Loamy,Rice,Harvest,Monsoon,40867.8
5.75,17.4,20.8,7.9,7.0,Sandy,Rice,Seedling,Winter,176226.3
9.86,23.3,59.0,6.6,5.3,Clay,Wheat,Harvest,Winter,189713.1
7.54,29.4,40.2,20.9,10.6,Clay,Maize,Harvest,Monsoon,153542.6
3.88,37.7,58.3,17.8,18.4,Sandy,Rice,Harvest,Summer,112723.1
4.48,37.8,67.2,24.6,18.1,Clay,Rice,Flowering,Monsoon,125086.8
9.08,38.5,51.7,10.8,23.6,Clay,Rice,Seedling,Summer,225213.7
3.49,27.8,30.3,3.4,14.2,Sandy,Rice,Flowering,Winter,145715.7
8.69,20.7,74.1,28.6,15.8,Sandy,Maize,Flowering,Monsoon,260332.4
8.23,27.8,57.1,1.2,20.3,Sandy,Sugarcane,Flowering,Summer,382404.8
7.76,15.0,32.2,1.2,17.8,Sandy,Sugarcane,Flowering,Winter,351568.1
6.53,38.4,72.5,39.4,7.9,Loamy,Rice,Flowering,Monsoon,203512.4
6.01,16.8,78.0,3.6,21.2,Silty,Wheat,Flowering,Winter,140446.3
6.39,24.6,44.3,0.0,13.5,Clay,Rice,Growth,Winter,173217.6
2.13,24.4,58.0,0.0,7.7,Clay,Sugarcane,Harvest,Winter,51624.0
4.97,37.2,34.5,0.0,19.5,Clay,Cotton,Harvest,Summer,107962.7
8.87,20.5,52.7,9.4,17.1,Sandy,Sugarcane,Growth,Monsoon,351586.2
4.61,28.0,68.3,11.5,15.3,Clay,Maize,Flowering,Monsoon,111860.4
7.41,22.8,24.9,4.1,0.1,Loamy,Cotton,Seedling,Winter,174038.7
7.29,24.2,65.4,1.5,29.5,Clay,Cotton,Growth,Winter,168548.3
8.59,45.0,61.1,13.3,7.2,Sandy,Cotton,Seedling,Summer,232084.9
4.3,22.4,67.9,16.6,1.9,Clay,Sugarcane,Harvest,Monsoon,98780.0
5.23,26.8,76.2,15.8,17.6,Silty,Cotton,Growth,Monsoon,120121.3
9.92,24.8,72.0,26.1,7.4,Sandy,Cotton,Harvest,Monsoon,230898.4
3.25,25.5,86.4,29.3,3.5,Silty,Cotton,Harvest,Monsoon,55008.6
9.61,31.0,48.7,18.4,20.6,Silty,Maize,Harvest,Summer,211062.7
6.08,38.3,47.3,0.0,6.8,Loamy,Wheat,Harvest,Summer,135893.6
3.64,23.4,49.2,1.6,28.4,Clay,Maize,Growth,Winter,86825.8
8.3,29.7,62.6,3.0,14.8,Silty,Sugarcane,Growth,Winter,271413.1
0.75,29.8,72.9,11.0,13.8,Silty,Cotton,Harvest,Winter,12454.3
3.52,36.0,56.1,15.7,4.8,Clay,Sugarcane,Flowering,Monsoon,110551.3
7.89,31.3,71.2,3.9,19.5,Sandy,Wheat,Flowering,Winter,237903.6
5.82,29.7,68.0,3.3,21.4,Loamy,Cotton,Flowering,Winter,165912.7
2.75,40.1,54.7,0.0,20.0,Clay,Wheat,Harvest,Summer,59336.3
2.59,36.5,34.0,14.7,11.5,Clay,Cotton,Harvest,Summer,53170.3
7.83,30.7,40.0,0.0,29.5,Clay,Wheat,Seedling,Winter,164587.7
1.74,35.6,54.1,11.1,20.4,Loamy,Sugarcane,Harvest,Summer,49914.2
9.95,29.7,68.7,13.2,24.0,Loamy,Rice,Seedling,Monsoon,273505.8
1.31,24.3,38.2,0.0,18.7,Loamy,Sugarcane,Growth,Winter,46637.2
8.4,32.0,56.0,1.8,16.6,Loamy,Maize,Flowering,Monsoon,252647.7
9.51,25.4,45.7,3.9,11.2,Clay,Cotton,Growth,Winter,219506.5
0.82,18.3,64.2,0.0,9.7,Loamy,Sugarcane,Flowering,Winter,22029.4
0.76,29.6,56.8,5.4,23.9,Sandy,Rice,Harvest,Summer,22336.1
6.05,34.0,44.4,0.0,26.6,Sandy,Wheat,Flowering,Summer,196330.3
4.48,22.8,42.9,7.5,20.9,Sandy,Wheat,Growth,Winter,117542.8
4.58,25.7,55.2,37.3,11.5,Loamy,Maize,Growth,Monsoon,99771.9
5.02,27.5,79.9,0.0,24.0,Sandy,Wheat,Flowering,Winter,149793.4
3.18,32.9,58.3,5.0,14.5,Silty,Maize,Harvest,Monsoon,71460.3
3.54,42.3,20.0,13.8,1.5,Loamy,Sugarcane,Growth,Summer,127811.7
3.76,25.3,43.3,22.5,27.0,Silty,Wheat,Harvest,Winter,70918.7
1.36,41.9,57.1,8.0,21.0,Clay,Sugarcane,Growth,Summer,44850.0
3.98,23.1,59.8,12.2,8.9,Loamy,Maize,Flowering,Monsoon,103902.1
5.78,38.1,36.9,12.1,15.0,Sandy,Maize,Harvest,Summer,152652.3
3.55,24.9,43.0,13.1,11.7,Clay,Wheat,Harvest,Winter,65476.9
1.11,32.5,76.7,4.7,17.9,Silty,Rice,Seedling,Summer,28308.1
3.27,45.0,40.5,0.0,16.8,Sandy,Cotton,Seedling,Summer,102685.0
6.98,29.4,40.0,4.5,3.0,Loamy,Cotton,Harvest,Winter,157696.9
3.29,26.7,79.0,13.8,13.2,Clay,Wheat,Growth,Monsoon,63125.4
5.4,30.1,71.9,14.5,18.9,Loamy,Sugarcane,Harvest,Summer,149062.5
9.19,28.4,78.7,21.4,4.6,Silty,Maize,Growth,Monsoon,222262.5
1.07,39.6,60.8,0.0,14.2,Sandy,Sugarcane,Flowering,Summer,61409.0
6.54,35.8,61.1,25.4,25.5,Clay,Cotton,Growth,Monsoon,145875.4
8.88,44.3,26.4,5.1,20.8,Clay,Rice,Growth,Summer,251428.5
2.42,21.3,75.8,0.0,10.3,Silty,Rice,Growth,Winter,65035.2
2.89,21.7,41.6,10.4,22.9,Loamy,Wheat,Flowering,Winter,68610.7
7.46,39.4,35.9,21.0,15.5,Silty,Rice,Harvest,Summer,186207.8
1.09,23.8,60.4,21.4,2.9,Clay,Maize,Seedling,Monsoon,17322.9
3.48,23.9,50.9,0.0,6.4,Silty,Sugarcane,Seedling,Winter,99074.0
4.31,34.6,57.2,0.0,26.7,Silty,Sugarcane,Seedling,Summer,130436.5
2.41,31.9,68.5,24.8,4.3,Sandy,Maize,Harvest,Monsoon,48329.5
8.08,26.1,61.7,18.8,22.3,Sandy,Maize,Harvest,Winter,199269.5
7.98,28.9,34.3,0.0,13.6,Silty,Maize,Harvest,Summer,181275.0
2.43,22.0,50.4,0.0,10.3,Loamy,Wheat,Flowering,Winter,60274.8
8.63,28.9,43.4,9.1,17.6,Silty,Wheat,Seedling,Monsoon,185747.8
1.84,29.3,46.3,1.9,10.2,Silty,Sugarcane,Harvest,Winter,50591.8
1.52,20.9,34.1,11.7,8.6,Loamy,Wheat,Flowering,Winter,28761.2
6.03,23.9,50.4,21.9,13.5,Clay,Maize,Flowering,Winter,142241.5
1.06,28.6,38.8,12.7,24.4,Clay,Maize,Growth,Monsoon,23100.0
6.85,42.1,36.1,0.0,16.2,Clay,Cotton,Harvest,Summer,148051.3
9.46,34.4,39.3,0.0,1.3,Sandy,Cotton,Growth,Summer,289189.7
2.6,24.9,66.1,41.5,19.8,Sandy,Cotton,Harvest,Monsoon,40214.3
4.28,40.8,84.6,5.3,6.2,Sandy,Cotton,Growth,Summer,128669.6
4.77,28.7,60.7,7.5,10.7,Sandy,Maize,Harvest,Winter,119432.3
5.23,28.9,85.8,23.4,20.6,Silty,Maize,Harvest,Monsoon,106816.5
7.43,30.9,57.7,0.0,25.8,Sandy,Rice,Flowering,Winter,311351.5
4.95,27.8,70.5,21.3,2.3,Loamy,Cotton,Seedling,Monsoon,104761.6
2.7,39.4,44.1,0.0,15.5,Loamy,Maize,Flowering,Summer,92225.4
6.04,29.8,45.7,6.2,7.0,Silty,Maize,Harvest,Summer,134052.0
1.13,43.3,21.6,5.8,14.3,Loamy,Sugarcane,Harvest,Summer,40767.8
0.79,33.0,40.5,12.8,19.9,Sandy,Rice,Flowering,Monsoon,30686.9
3.33,30.5,74.1,8.1,0.3,Sandy,Wheat,Flowering,Monsoon,88799.1
4.2,33.6,58.7,0.8,26.2,Sandy,Rice,Growth,Summer,160614.8
9.14,21.9,48.8,10.7,11.6,Silty,Rice,Harvest,Winter,223295.3
3.78,30.9,39.0,4.6,12.8,Clay,Cotton,Flowering,Summer,96306.0
9.92,43.7,62.7,2.8,6.2,Sandy,Rice,Flowering,Summer,418298.2
3.58,25.8,33.5,6.0,7.6,Loamy,Maize,Seedling,Winter,85692.3
2.25,27.4,74.0,0.0,18.2,Clay,Sugarcane,Seedling,Summer,58828.9
1.87,31.7,25.7,4.1,19.0,Silty,Wheat,Seedling,Summer,44403.2
0.66,25.6,74.0,20.4,15.7,Loamy,Maize,Flowering,Monsoon,11165.5
0.77,31.0,43.8,0.0,2.5,Loamy,Wheat,Flowering,Summer,22890.8
5.71,19.8,33.5,9.1,24.3,Sandy,Rice,Harvest,Winter,165229.1
9.56,29.6,32.7,0.0,7.2,Silty,Sugarcane,Seedling,Winter,280917.4
8.86,25.7,81.7,0.0,12.8,Silty,Rice,Harvest,Winter,219354.4
5.37,23.2,43.7,4.7,14.5,Clay,Wheat,Harvest,Winter,103677.6
3.92,34.4,63.1,9.0,11.8,Silty,Maize,Growth,Summer,99408.0
0.85,30.9,59.2,14.3,7.9,Silty,Maize,Harvest,Summer,13954.8
1.5,32.3,57.5,5.6,29.7,Sandy,Sugarcane,Flowering,Summer,73018.7
5.29,44.1,66.3,0.0,11.6,Sandy,Cotton,Flowering,Summer,189493.7
7.92,32.9,68.6,16.5,2.5,Sandy,Rice,Harvest,Monsoon,227600.1
7.78,20.3,61.1,6.8,24.0,Silty,Maize,Growth,Winter,194013.5
3.5,36.6,37.0,0.0,18.5,Clay,Rice,Growth,Summer,102240.9
6.44,33.2,53.1,4.0,23.7,Loamy,Sugarcane,Growth,Summer,228078.9
8.37,42.6,78.2,11.5,8.8,Clay,Rice,Flowering,Monsoon,248274.7
1.94,30.6,30.6,7.4,25.9,Silty,Wheat,Flowering,Winter,52503.8
9.46,20.6,55.0,23.8,20.1,Silty,Sugarcane,Seedling,Monsoon,262374.3
3.15,21.7,62.4,0.9,22.2,Loamy,Cotton,Flowering,Winter,85501.5
6.33,33.9,60.0,1.4,6.7,Silty,Wheat,Seedling,Summer,138684.8
6.32,32.0,51.1,0.0,29.2,Sandy,Sugarcane,Harvest,Summer,214495.9
7.9,31.8,59.8,0.0,5.8,Silty,Wheat,Seedling,Summer,172276.8
2.59,40.9,62.4,0.0,22.7,Sandy,Rice,Seedling,Summer,93324.9
9.08,32.9,71.8,20.0,14.6,Sandy,Maize,Seedling,Monsoon,240164.6
8.43,18.1,33.1,0.0,26.0,Sandy,Rice,Harvest,Winter,250985.6
0.68,32.2,59.1,28.0,24.0,Clay,Sugarcane,Seedling,Monsoon,11451.9
7.7,28.1,54.4,1.0,0.7,Loamy,Wheat,Flowering,Winter,202435.0
9.16,32.7,40.7,0.0,4.1,Silty,Maize,Growth,Winter,240624.3
9.63,18.7,74.6,8.0,9.0,Clay,Rice,Seedling,Monsoon,228254.5
3.47,34.3,37.9,10.3,24.4,Loamy,Maize,Growth,Monsoon,96736.2
0.67,29.2,47.6,12.5,8.9,Loamy,Maize,Harvest,Monsoon,11308.7
5.16,26.9,28.8,10.3,6.0,Sandy,Rice,Harvest,Winter,150255.1
4.86,35.4,61.9,2.0,5.3,Loamy,Rice,Seedling,Winter,137660.8
1.0,39.4,57.5,16.0,18.0,Silty,Maize,Seedling,Summer,22583.7
5.19,34.1,68.4,7.7,21.7,Clay,Sugarcane,Seedling,Summer,137928.5
5.8,30.0,39.5,10.7,25.9,Clay,Sugarcane,Growth,Summer,172004.4
0.78,32.0,44.1,3.6,23.2,Clay,Maize,Growth,Winter,21628.0
6.6,26.1,59.2,3.5,12.1,Loamy,Sugarcane,Harvest,Winter,186752.0
9.84,36.8,53.1,0.0,29.7,Loamy,Sugarcane,Harvest,Summer,289144.7
5.59,25.3,55.7,12.2,19.5,Loamy,Rice,Harvest,Summer,141393.1
3.77,27.5,62.0,0.0,19.9,Clay,Sugarcane,Flowering,Summer,123835.5
4.31,32.0,57.5,0.0,0.9,Loamy,Cotton,Growth,Summer,113942.6
1.03,31.4,52.4,1.1,14.0,Loamy,Sugarcane,Seedling,Summer,33574.9
6.55,35.1,46.2,0.0,10.9,Sandy,Rice,Flowering,Summer,278175.7
0.57,28.5,56.0,0.0,13.9,Clay,Wheat,Growth,Winter,12962.9
0.97,25.8,56.9,17.5,16.3,Silty,Cotton,Flowering,Monsoon,15604.6
6.14,28.9,33.5,0.0,0.8,Loamy,Maize,Harvest,Winter,144331.0
9.93,25.5,63.9,10.7,21.5,Loamy,Rice,Harvest,Monsoon,255833.9
7.93,45.0,30.4,23.6,23.1,Loamy,Sugarcane,Flowering,Summer,312201.8
2.44,22.5,56.5,19.3,12.7,Silty,Cotton,Harvest,Monsoon,43444.0
5.72,43.0,66.9,10.8,0.4,Loamy,Rice,Flowering,Monsoon,199594.6
9.59,24.5,55.9,17.6,14.1,Sandy,Sugarcane,Harvest,Monsoon,305007.7
5.86,22.2,47.4,3.6,0.7,Silty,Maize,Harvest,Winter,126913.8
7.33,22.0,61.7,10.2,23.6,Silty,Maize,Growth,Winter,181397.3
4.19,33.1,56.2,31.4,1.4,Clay,Maize,Growth,Monsoon,87020.5
1.14,25.8,70.2,6.7,24.3,Clay,Maize,Harvest,Winter,21056.5
2.45,27.1,35.2,0.8,16.5,Loamy,Rice,Flowering,Winter,88336.8
4.15,26.7,60.0,14.5,18.7,Loamy,Cotton,Growth,Winter,99855.4
6.2,37.8,61.0,5.2,19.3,Clay,Cotton,Harvest,Summer,129930.8
3.47,27.5,28.1,12.3,9.6,Silty,Sugarcane,Seedling,Winter,97730.6
2.69,38.2,57.1,6.2,14.8,Loamy,Maize,Harvest,Summer,65095.2
5.08,24.0,67.8,2.8,5.4,Silty,Cotton,Seedling,Winter,111355.2
3.73,22.4,43.8,0.0,13.6,Loamy,Wheat,Flowering,Winter,97030.2
1.77,33.9,47.1,6.9,12.4,Clay,Cotton,Harvest,Summer,37004.6
2.21,17.8,30.1,0.0,7.2,Silty,Sugarcane,Flowering,Winter,75984.5
4.74,29.2,48.1,12.7,18.9,Clay,Maize,Harvest,Monsoon,97296.6
7.26,30.2,59.1,14.2,11.7,Silty,Rice,Growth,Monsoon,208890.6
6.62,29.0,64.8,3.1,19.0,Silty,Sugarcane,Seedling,Summer,191873.5
4.78,26.7,61.0,8.5,11.2,Silty,Sugarcane,Seedling,Winter,134149.2
8.49,42.0,89.1,0.0,29.8,Loamy,Maize,Seedling,Summer,215290.6
7.64,29.1,31.7,0.0,4.8,Sandy,Rice,Growth,Winter,283222.5
1.27,22.4,100.0,12.3,12.6,Loamy,Maize,Seedling,Monsoon,19900.5
5.11,21.9,73.6,20.2,28.3,Clay,Cotton,Harvest,Monsoon,96765.4
9.31,36.5,57.5,3.8,14.0,Loamy,Wheat,Growth,Monsoon,232587.9
8.83,34.2,81.6,4.6,27.1,Loamy,Cotton,Flowering,Monsoon,254038.7
1.37,29.8,49.4,9.2,16.1,Loamy,Rice,Growth,Winter,40123.8
3.09,22.3,53.5,11.5,12.3,Clay,Cotton,Seedling,Winter,60055.7
3.89,35.3,91.9,0.0,24.3,Silty,Rice,Harvest,Winter,99012.7
5.09,28.8,96.0,25.3,12.6,Loamy,Rice,Flowering,Monsoon,152921.8
6.58,23.6,73.4,31.2,14.3,Sandy,Rice,Harvest,Monsoon,174669.6
9.59,37.1,62.5,8.7,25.5,Sandy,Maize,Flowering,Summer,333057.7
4.55,30.0,70.1,19.6,23.0,Clay,Rice,Growth,Monsoon,115493.3
9.76,39.0,71.8,11.6,6.2,Loamy,Sugarcane,Growth,Summer,337652.3
0.74,34.2,49.2,8.7,29.6,Clay,Wheat,Growth,Summer,18312.0
6.23,38.3,66.2,0.0,19.9,Silty,Rice,Growth,Summer,191535.3
1.52,31.1,37.7,12.7,26.5,Silty,Cotton,Harvest,Summer,32704.6
7.72,31.2,28.9,18.2,10.5,Loamy,Maize,Harvest,Summer,176043.1
4.09,28.8,50.8,18.6,13.0,Sandy,Cotton,Seedling,Winter,99030.5
4.6,42.8,33.0,0.0,5.7,Loamy,Rice,Harvest,Summer,129548.5
7.51,26.8,48.0,5.7,28.7,Clay,Maize,Flowering,Summer,193987.7
1.09,31.5,73.9,30.7,28.2,Sandy,Sugarcane,Harvest,Monsoon,21129.2
8.94,25.6,71.0,3.7,18.1,Silty,Maize,Harvest,Winter,197250.8
